Data;Ano;MesNum;Mês;MesLongo;AnoMes;Periodo;proprietario;proprietario_filtro;Proprietario_Nome_Valido;subdominio;tema;tipo;produtos_digisac;Produto_Curto;card_financeiro;tipo_servico;motivo_downgrade;Situacao_Down;descricao;qtd_servicos;total_up_RS;total_down_RS;Movimento;criacao_url;Tempo_vida_cli;Faixa_Vida;Produto_Individual;produtos_digisac_original;Categoria;Status_Consideracao;Motivo_Consideracao
21/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;mistero;Downgrade;Não informado;Servidores;Servidores;—;Down;Redução de demanda;Redução de custo;Downgrade Chat Interno - R$ 89,00 // Servidor 2/4 R$ 89,00. Total R$ 178,00. Motivo: Cliente solicitou redução da estrutura operacional após diminuição da equipe de captação ativa devido a strikes recorrentes. Com a redução de usuários, o chat interno e o servidor atual deixaram de fazer sentido para o cenário operacional atual da empresa;1;0.0;178.0;Downgrade;;;Não calculado;Servidores;"Servidores; Chat interno";Servidor;Não considerado;Sem link no Card Financeiro
21/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;mistero;Downgrade;Não informado;Chat interno;Chat interno;—;Down;Redução de demanda;Redução de custo;Downgrade Chat Interno - R$ 89,00 // Servidor 2/4 R$ 89,00. Total R$ 178,00. Motivo: Cliente solicitou redução da estrutura operacional após diminuição da equipe de captação ativa devido a strikes recorrentes. Com a redução de usuários, o chat interno e o servidor atual deixaram de fazer sentido para o cenário operacional atual da empresa;1;0.0;0.0;Downgrade;;;Não calculado;Chat interno;"Servidores; Chat interno";Módulos;Não considerado;Sem link no Card Financeiro
21/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Marcela Medeiros;Marcela Medeiros;True;nofiresistemas;Upgrade;Não informado;Chat interno;Chat interno;—;Up;Não informado;Outros motivos descritos;Up chat interno, protocolo 202605211762548;1;89.0;0.0;Upgrade;;;Não calculado;Chat interno;Chat interno;Módulos;Não considerado;Sem link no Card Financeiro
21/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Melissa Duarte;Melissa Duarte;True;portaldocredito;Downgrade;Não informado;IA Copiloto;IA Copiloto;—;Down;Desistência da contratação;Baixa utilização / sem valor percebido;Cliente disse que fez a contratação, porém não utilizaram e não viram funcionalidade para usar, desistiram da contratação.;1;0.0;72.9;Downgrade;;;Não calculado;IA Copiloto;IA Copiloto;IA;Não considerado;Sem link no Card Financeiro
22/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;dronelandbrasil;Downgrade;Não informado;Funil de vendas;Funil de vendas;—;Down;Não viu valor agregado;Redução de custo;Downgrade Funil de Vendas - R$ 49,00. Motivo:Cliente solicitou cancelamento por baixa aderência e falta de uso da ferramenta no momento. Após a contratação, identificou que a solução não é necessária para a operação atual, mas não descarta uma recontratação no futuro. Houve expectativa inicial de uso, porém na prática não se mostrou aderente ao cenário atual;1;0.0;49.0;Downgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
22/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Marcela Medeiros;Marcela Medeiros;True;linus;Downgrade;Não informado;Integração de prateleira;Integração de prateleira;—;Down;Integração (responsabilidade terceiro);Outros motivos descritos;Não está mais utilizando o sistema Ahreas, migrou para o  Almah;1;0.0;69.99;Downgrade;;;Não calculado;Integração de prateleira;Integração de prateleira;Integração;Não considerado;Sem link no Card Financeiro
22/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Marcela Medeiros;Marcela Medeiros;True;linus;Downgrade;Não informado;Integração de prateleira;Integração de prateleira;—;Down;Integração (responsabilidade terceiro);Outros motivos descritos;Down da integração Ahreas Condominios | Não está mais utilizando o sistema Ahreas;1;0.0;69.99;Downgrade;;;Não calculado;Integração de prateleira;Integração de prateleira;Integração;Não considerado;Sem link no Card Financeiro
25/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;sqgtec;Upgrade;Não informado;Funil de vendas;Funil de vendas;—;Up;Não informado;Outros motivos descritos;Upgrade Funil de Vendas - R$ 49,00;1;49.0;0.0;Upgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
25/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;zubaleops;Downgrade;Não informado;Servidores;Servidores;—;Down;Migrando de Plataforma;Redução de custo;Downgrade Servidor 2/4 - R$ 89,00 e Conexão whatsapp R$ 89,00. Total: R$ 178,00. Motivo: Ajuste realizado via Agnus após cliente demonstrar intenção inicial de cancelamento da plataforma. Conforme solicitado, foi realizada a redução máxima possível de recursos no momento, mantendo apenas a estrutura mínima necessária para permanência da plataforma ativa;1;0.0;178.0;Downgrade;;;Não calculado;Servidores;"Servidores; Conexão adicional de WhatsApp";Servidor;Não considerado;Sem link no Card Financeiro
25/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;zubaleops;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Down;Migrando de Plataforma;Redução de custo;Downgrade Servidor 2/4 - R$ 89,00 e Conexão whatsapp R$ 89,00. Total: R$ 178,00. Motivo: Ajuste realizado via Agnus após cliente demonstrar intenção inicial de cancelamento da plataforma. Conforme solicitado, foi realizada a redução máxima possível de recursos no momento, mantendo apenas a estrutura mínima necessária para permanência da plataforma ativa;1;0.0;0.0;Downgrade;;;Não calculado;Conexão adicional de WhatsApp;"Servidores; Conexão adicional de WhatsApp";Conexão;Não considerado;Sem link no Card Financeiro
25/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;certipiaui;Solicitação de Teste;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Up;Não informado;Outros motivos descritos;Não informado;1;89.0;0.0;Teste;;;Não calculado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;Conexão;Não considerado;Sem link no Card Financeiro
25/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Tadiane Biason;Tadiane Biason;True;grupoi9digital;Solicitação de Teste;Não informado;Integração de prateleira;Integração de prateleira;—;Up;Não informado;Outros motivos descritos;Não informado;1;59.99;0.0;Teste;;;Não calculado;Integração de prateleira;Integração de prateleira;Integração;Não considerado;Sem link no Card Financeiro
26/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;lebebe;Solicitação de Bonificação e Desconto;Não informado;Servidores;Servidores;—;Migração/Outro;Não informado;Outros motivos descritos;Cliente contratou 3 conexões de whatsapp (via meu plano). Desconto da margem aplicado no servidor (de R$ 89,00 por R$ 65,00/mês);1;0.0;0.0;__EXCLUIR__;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
26/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;vercan;Solicitação de Teste;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Up;Não informado;Outros motivos descritos;Não informado;1;89.0;0.0;Teste;;;Não calculado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;Conexão;Não considerado;Sem link no Card Financeiro
27/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;mjc;Upgrade;Não informado;IA Copiloto;IA Copiloto;—;Up;Não informado;Outros motivos descritos;Upgrade IA Copiloto - 500 créditos - R$ 49,90;1;49.9;0.0;Upgrade;;;Não calculado;IA Copiloto;IA Copiloto;IA;Não considerado;Sem link no Card Financeiro
27/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;regionalfiltros;Upgrade;Não informado;Usuário adicional;Usuário adicional;—;Up;Não informado;Outros motivos descritos;Upgrade 1 usuário adicional para a url: digitalcertificadora;1;29.0;0.0;Upgrade;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
27/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;aroppus;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
27/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Marcela Medeiros;Marcela Medeiros;True;grapel;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
28/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;grupodg;Downgrade;Não informado;Servidores;Servidores;—;Down;Dificuldade financeira;Redução de custo;Downgrade do servidor 4/8 para o servidor 2/4 - R$ 89,00. Solicitado pela cliente e ciente das informações e impactos relacionados à redução da estrutura atual do servidor;1;0.0;89.0;Downgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
28/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Leticia Silva;Leticia Silva;True;valemetais;Solicitação de Teste;Não informado;Chat interno;Chat interno;—;Up;Não informado;Outros motivos descritos;Não informado;1;89.0;0.0;Teste;;;Não calculado;Chat interno;Chat interno;Módulos;Não considerado;Sem link no Card Financeiro
28/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Noemy Biazão;Noemy Biazão;True;m3ta;Downgrade;Não informado;IA Copiloto;IA Copiloto;—;Down;Falta de Funcionalidade;Problema técnico / limitação;"Cliente disse: ""Não achei mto assertivo nas respostas, mesmo alimentando a base de conhecimento, e isso poderia ser um problema para o time que tenho hoje kkk""";1;0.0;135.9;Downgrade;;;Não calculado;IA Copiloto;IA Copiloto;IA;Não considerado;Sem link no Card Financeiro
29/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Usuário não identificado;Usuário inexistente;False;distribuidoragamma;Upgrade;Não informado;Usuário adicional;Usuário adicional;—;Up;Não informado;Outros motivos descritos;Upgrade 10 usuários R$ 290,00 (29,00 cada) Liberado um bonificado ao cliente;1;290.0;0.0;Upgrade;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
29/05/2026;2026;5;Mai.;maio;2026-05;Mai./26;Noemy Biazão;Noemy Biazão;True;destakconsultoria;Solicitação de Teste;Não informado;Funil de vendas;Funil de vendas;—;Up;Não informado;Outros motivos descritos;Não informado;1;49.0;0.0;Teste;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
01/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Melissa Duarte;Melissa Duarte;True;expressaocontabilfiscal;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
02/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Gustavo Medeiros;Gustavo Medeiros;True;seklasystems;Upgrade;Não informado;IA Copiloto;IA Copiloto;—;Up;Não informado;Outros motivos descritos;contratação de pacote de IA;1;114.0;0.0;Upgrade;;;Não calculado;IA Copiloto;IA Copiloto;IA;Não considerado;Sem link no Card Financeiro
02/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Marcela Medeiros;Marcela Medeiros;True;castanimoveistemporario;Criação de URL;Não informado;URL;URL;—;Migração/Outro;Não informado;Outros motivos descritos;Bonificação aprovada pelo Paulo (Diretor), ambiente para testes que será utilizado por poucos dias.;1;0.0;0.0;Criação de URL;;;Não calculado;URL;URL;URL;Não considerado;Sem link no Card Financeiro
02/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Mariana Nunes;Mariana Nunes;True;carmosociedadeadv1;Downgrade;Não informado;Usuário adicional;Usuário adicional;—;Down;Sem informação;Outros motivos descritos;Não informou;1;0.0;87.0;Downgrade;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
02/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Mariana Nunes;Mariana Nunes;True;srodrigues;Downgrade;Não informado;Funil de vendas;Funil de vendas;—;Down;Não se adaptou ao produto;Redução de custo;Não houve aderência da equipe à utilização da ferramenta, fazendo com que o serviço se tornasse um custo sem uso efetivo na operação.;1;0.0;89.0;Downgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
02/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Noemy Biazão;Noemy Biazão;True;rrcontab;Downgrade;Não informado;Usuário adicional;Usuário adicional;—;Down;Redução de funcionários;Redução de custo;usuario especifico apenas pro imposto de renda, não necessita mais dele;1;0.0;29.0;Downgrade;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
02/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Priscila Pavani;Priscila Pavani;True;localcred5;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;—;Up;Não informado;Redução de custo;Tipo: Upgrade Produto: 1 conexão WABA / Gupshup / Direct Payment Valor: R$ 89,00 URL: localcred5 Protocolo: 202605271768028;1;89.0;0.0;Upgrade;;;Não calculado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;Conexão;Não considerado;Sem link no Card Financeiro
02/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sem proprietário;Usuário inexistente;False;placasexpress;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;—;Up;Não informado;Outros motivos descritos;Up Conexão Adicional Oficial;1;89.0;0.0;Upgrade;;;Não calculado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;Conexão;Não considerado;Sem link no Card Financeiro
03/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Marcela Medeiros;Marcela Medeiros;True;castanimoveiss;Solicitação de Teste;Não informado;Servidores;Servidores;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Teste;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
08/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Gustavo Medeiros;Gustavo Medeiros;True;deroofit;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;—;Down;Custo Benefício;Redução de custo;Cancelamento de conexão de Instagram.;1;0.0;89.0;Downgrade;;;Não calculado;Conexão Instagram Direct;Conexão Instagram Direct;Conexão;Não considerado;Sem link no Card Financeiro
08/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Gustavo Medeiros;Gustavo Medeiros;True;euajudoaciencia;Upgrade;Não informado;Usuário adicional;Usuário adicional;—;Up;Não informado;Outros motivos descritos;Contratação de 20 usuários adicionais, sendo 2 destes bonificados, 1 conexão de WhatsApp e 1 conexão de Instagram.;1;611.0;0.0;Upgrade;;;Não calculado;Usuário adicional;"Usuário adicional; Conexão adicional de WhatsApp; Conexão Instagram Direct";Usuários;Não considerado;Sem link no Card Financeiro
08/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Gustavo Medeiros;Gustavo Medeiros;True;euajudoaciencia;Upgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Up;Não informado;Outros motivos descritos;Contratação de 20 usuários adicionais, sendo 2 destes bonificados, 1 conexão de WhatsApp e 1 conexão de Instagram.;1;0.0;0.0;Upgrade;;;Não calculado;Conexão adicional de WhatsApp;"Usuário adicional; Conexão adicional de WhatsApp; Conexão Instagram Direct";Conexão;Não considerado;Sem link no Card Financeiro
08/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Gustavo Medeiros;Gustavo Medeiros;True;euajudoaciencia;Upgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;—;Up;Não informado;Outros motivos descritos;Contratação de 20 usuários adicionais, sendo 2 destes bonificados, 1 conexão de WhatsApp e 1 conexão de Instagram.;1;0.0;0.0;Upgrade;;;Não calculado;Conexão Instagram Direct;"Usuário adicional; Conexão adicional de WhatsApp; Conexão Instagram Direct";Conexão;Não considerado;Sem link no Card Financeiro
08/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Gustavo Medeiros;Gustavo Medeiros;True;grupomt;Downgrade;Não informado;Funil de vendas;Funil de vendas;—;Down;Redução de demanda;Redução de custo;Downgrade de funcionalidade: funil de vendas.;1;0.0;49.0;Downgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
